emp_id,gender,age,location,domicile_distance_km,transport_mode,day_of_week,is_holiday,entry_time,scheduled_time,lateness_min,lateness_label
E0082,F,33,ICT_PROJECT,14.6,Public_Transport,Wednesday,No,07:55,08:00,-4,On_Time
E0180,M,34,ADMIN,16.6,Walking,Monday,No,08:05,08:00,5,On_Time
E0016,F,32,ADMIN,11.2,Private_Vehicle,Wednesday,No,07:57,08:00,-2,On_Time
E0161,M,34,PJOP_SURABAYA,9.2,Bike,Friday,No,08:07,08:00,7,Late
E0187,F,45,RND_CENTER,23.2,Walking,Friday,No,08:06,08:00,6,Late
E0139,M,26,RND_CENTER,5.4,Private_Vehicle,Wednesday,No,07:50,08:00,-9,On_Time
E0046,F,28,ICT_PROJECT,24.1,Bike,Wednesday,No,08:10,08:00,10,Late
E0148,F,52,ICT_PROJECT,5.9,Private_Vehicle,Tuesday,No,07:54,08:00,-5,On_Time
E0024,M,31,ICT_PROJECT,14.8,Public_Transport,Wednesday,No,08:08,08:00,8,Late
E0020,M,30,RND_CENTER,24.4,Bike,Thursday,No,08:03,08:00,3,On_Time
E0084,F,54,ADMIN,8.0,Bike,Thursday,No,08:18,08:00,18,Late
E0199,F,52,PJOP_SURABAYA,10.0,Walking,Friday,No,07:57,08:00,-2,On_Time
E0021,M,32,PJOP_SURABAYA,21.6,Bike,Friday,No,07:56,08:00,-3,On_Time
E0114,F,38,ADMIN,17.2,Bike,Wednesday,No,07:59,08:00,0,On_Time
E0046,M,45,HR_TEAM,23.4,Walking,Thursday,No,07:56,08:00,-3,On_Time
E0055,M,46,PJOP_SURABAYA,6.2,Public_Transport,Tuesday,No,08:07,08:00,7,Late
E0114,F,55,ICT_PROJECT,1.2,Walking,Wednesday,No,07:43,08:00,-16,On_Time
E0025,F,38,RND_CENTER,27.7,Walking,Monday,No,07:49,08:00,-10,On_Time
E0166,F,52,HR_TEAM,2.3,Walking,Wednesday,No,07:49,08:00,-10,On_Time
E0161,M,23,HR_TEAM,29.9,Bike,Thursday,No,08:09,08:00,9,Late
E0045,F,28,ADMIN,11.7,Private_Vehicle,Tuesday,No,08:17,08:00,17,Late
E0034,M,48,ADMIN,2.6,Public_Transport,Wednesday,No,07:58,08:00,-1,On_Time
E0025,F,34,RND_CENTER,22.4,Walking,Wednesday,No,07:58,08:00,-1,On_Time
E0182,M,45,RND_CENTER,1.4,Bike,Thursday,No,08:00,08:00,0,On_Time
E0171,M,26,ICT_PROJECT,24.9,Private_Vehicle,Wednesday,No,08:11,08:00,11,Late
E0022,M,50,ADMIN,9.0,Private_Vehicle,Friday,No,07:50,08:00,-9,On_Time
E0105,M,22,PJOP_SURABAYA,8.9,Walking,Monday,No,08:02,08:00,2,On_Time
E0088,F,27,RND_CENTER,28.0,Public_Transport,Monday,No,08:09,08:00,9,Late
E0024,M,27,ICT_PROJECT,10.2,Public_Transport,Tuesday,No,08:05,08:00,5,On_Time
E0003,M,45,HR_TEAM,3.4,Private_Vehicle,Wednesday,No,08:01,08:00,1,On_Time
E0175,M,30,PJOP_SURABAYA,2.5,Walking,Tuesday,No,08:10,08:00,10,Late
E0072,M,42,HR_TEAM,7.6,Private_Vehicle,Wednesday,No,07:32,08:00,-27,On_Time
E0052,M,40,PJOP_SURABAYA,21.2,Walking,Monday,No,08:06,08:00,6,Late
E0126,F,45,PJOP_SURABAYA,23.4,Bike,Tuesday,No,07:53,08:00,-6,On_Time
E0010,F,31,RND_CENTER,17.5,Bike,Wednesday,No,07:41,08:00,-18,On_Time
E0166,F,35,PJOP_SURABAYA,21.3,Walking,Monday,No,08:05,08:00,5,On_Time
E0132,M,38,ICT_PROJECT,14.6,Public_Transport,Monday,No,08:13,08:00,13,Late
E0133,M,52,ICT_PROJECT,14.6,Walking,Wednesday,No,07:58,08:00,-1,On_Time
E0145,F,24,PJOP_SURABAYA,21.3,Walking,Monday,No,08:09,08:00,9,Late
E0041,F,52,PJOP_SURABAYA,10.8,Public_Transport,Tuesday,No,08:16,08:00,16,Late
E0092,F,32,HR_TEAM,16.9,Public_Transport,Thursday,No,08:13,08:00,13,Late
E0158,F,49,HR_TEAM,14.7,Private_Vehicle,Wednesday,No,08:16,08:00,16,Late
E0186,F,43,HR_TEAM,20.7,Walking,Monday,No,08:07,08:00,7,Late
E0060,M,48,HR_TEAM,23.4,Bike,Friday,No,08:00,08:00,0,On_Time
E0008,M,54,ICT_PROJECT,27.7,Private_Vehicle,Friday,No,07:43,08:00,-16,On_Time
E0193,M,30,PJOP_SURABAYA,23.9,Public_Transport,Monday,No,07:57,08:00,-2,On_Time
E0080,M,44,HR_TEAM,12.5,Bike,Monday,No,07:51,08:00,-8,On_Time
E0169,M,34,ICT_PROJECT,9.7,Public_Transport,Tuesday,No,08:21,08:00,21,Late
E0061,M,49,ADMIN,22.0,Private_Vehicle,Friday,No,07:58,08:00,-1,On_Time
E0199,F,22,HR_TEAM,5.6,Public_Transport,Thursday,No,08:01,08:00,1,On_Time
E0141,F,35,HR_TEAM,20.4,Bike,Tuesday,No,08:05,08:00,5,On_Time
E0196,M,46,ICT_PROJECT,10.2,Private_Vehicle,Thursday,No,08:00,08:00,0,On_Time
E0198,F,40,HR_TEAM,18.3,Public_Transport,Wednesday,No,08:16,08:00,16,Late
E0126,M,36,RND_CENTER,6.2,Private_Vehicle,Wednesday,No,07:53,08:00,-6,On_Time
E0093,F,54,ADMIN,18.7,Bike,Monday,No,08:01,08:00,1,On_Time
E0166,M,30,HR_TEAM,6.5,Private_Vehicle,Wednesday,No,07:52,08:00,-7,On_Time
E0112,M,43,HR_TEAM,20.0,Bike,Tuesday,No,07:46,08:00,-13,On_Time
E0073,F,46,HR_TEAM,2.0,Bike,Tuesday,No,07:53,08:00,-6,On_Time
E0042,F,55,ADMIN,14.5,Public_Transport,Wednesday,No,07:59,08:00,0,On_Time
E0176,M,47,ADMIN,5.7,Private_Vehicle,Friday,No,07:55,08:00,-4,On_Time
E0130,F,51,ADMIN,15.1,Bike,Thursday,No,07:53,08:00,-6,On_Time
E0198,M,41,HR_TEAM,8.5,Public_Transport,Friday,No,07:45,08:00,-14,On_Time
E0116,F,52,PJOP_SURABAYA,25.5,Walking,Monday,No,07:59,08:00,0,On_Time
E0046,F,46,ADMIN,5.4,Walking,Friday,No,07:44,08:00,-15,On_Time
E0067,M,54,RND_CENTER,22.1,Bike,Thursday,No,08:07,08:00,7,Late
E0013,F,40,ADMIN,4.5,Bike,Thursday,No,08:00,08:00,0,On_Time
E0094,M,45,PJOP_SURABAYA,13.3,Walking,Monday,No,07:45,08:00,-14,On_Time
E0139,F,33,PJOP_SURABAYA,11.3,Public_Transport,Thursday,No,07:56,08:00,-3,On_Time
E0084,F,24,RND_CENTER,4.2,Public_Transport,Friday,No,07:52,08:00,-7,On_Time
E0190,F,37,ICT_PROJECT,3.4,Public_Transport,Tuesday,No,08:03,08:00,3,On_Time
E0187,M,53,HR_TEAM,26.9,Walking,Thursday,No,08:13,08:00,13,Late
E0177,M,55,RND_CENTER,14.3,Public_Transport,Wednesday,No,07:41,08:00,-18,On_Time
E0096,M,31,RND_CENTER,29.3,Public_Transport,Thursday,No,08:01,08:00,1,On_Time
E0132,M,43,PJOP_SURABAYA,13.3,Public_Transport,Tuesday,No,07:58,08:00,-1,On_Time
E0192,F,27,HR_TEAM,29.0,Private_Vehicle,Friday,No,08:06,08:00,6,Late
E0067,F,54,RND_CENTER,25.8,Private_Vehicle,Monday,No,08:02,08:00,2,On_Time
E0096,F,35,HR_TEAM,9.0,Private_Vehicle,Wednesday,No,07:52,08:00,-7,On_Time
E0129,M,47,ICT_PROJECT,20.7,Walking,Monday,No,07:56,08:00,-3,On_Time
E0105,M,23,HR_TEAM,20.1,Walking,Wednesday,No,07:52,08:00,-7,On_Time
E0119,F,28,ICT_PROJECT,7.5,Walking,Tuesday,No,08:10,08:00,10,Late
E0017,F,51,RND_CENTER,13.2,Walking,Friday,No,08:00,08:00,0,On_Time
E0100,F,22,PJOP_SURABAYA,10.9,Walking,Thursday,No,08:19,08:00,19,Late
E0039,F,53,ICT_PROJECT,16.4,Private_Vehicle,Thursday,No,07:59,08:00,0,On_Time
E0066,F,24,RND_CENTER,29.1,Bike,Friday,No,07:52,08:00,-7,On_Time
E0089,M,35,RND_CENTER,11.7,Walking,Wednesday,No,07:44,08:00,-15,On_Time
E0116,F,23,ICT_PROJECT,19.1,Private_Vehicle,Friday,No,07:41,08:00,-18,On_Time
E0091,F,48,ADMIN,22.8,Walking,Friday,No,07:44,08:00,-15,On_Time
E0191,F,37,HR_TEAM,27.7,Private_Vehicle,Thursday,No,08:02,08:00,2,On_Time
E0156,M,28,HR_TEAM,7.3,Public_Transport,Friday,No,08:05,08:00,5,On_Time
E0075,M,32,HR_TEAM,17.0,Walking,Tuesday,No,07:44,08:00,-15,On_Time
E0108,F,42,PJOP_SURABAYA,19.3,Walking,Friday,No,08:08,08:00,8,Late
E0138,F,36,HR_TEAM,15.4,Bike,Wednesday,No,07:55,08:00,-4,On_Time
E0116,M,33,HR_TEAM,9.4,Walking,Thursday,No,08:01,08:00,1,On_Time
E0168,M,28,HR_TEAM,17.8,Bike,Thursday,No,08:16,08:00,16,Late
E0106,M,23,RND_CENTER,7.5,Public_Transport,Friday,No,08:08,08:00,8,Late
E0147,F,23,PJOP_SURABAYA,18.7,Private_Vehicle,Friday,No,07:57,08:00,-2,On_Time
E0161,F,27,PJOP_SURABAYA,1.7,Bike,Friday,No,07:51,08:00,-8,On_Time
E0131,M,32,HR_TEAM,11.7,Private_Vehicle,Tuesday,No,07:38,08:00,-21,On_Time
E0121,M,42,ICT_PROJECT,9.5,Public_Transport,Tuesday,No,07:52,08:00,-7,On_Time
E0148,F,51,ICT_PROJECT,20.8,Bike,Tuesday,No,07:57,08:00,-2,On_Time
E0046,F,54,ADMIN,24.3,Walking,Tuesday,No,07:50,08:00,-9,On_Time
E0063,F,26,ADMIN,22.7,Bike,Friday,No,07:58,08:00,-1,On_Time
E0121,F,26,HR_TEAM,28.8,Public_Transport,Friday,No,08:00,08:00,0,On_Time
E0166,M,50,HR_TEAM,25.0,Public_Transport,Wednesday,No,07:57,08:00,-2,On_Time
E0102,M,45,HR_TEAM,21.8,Bike,Thursday,No,07:53,08:00,-6,On_Time
E0032,M,31,PJOP_SURABAYA,23.0,Public_Transport,Tuesday,No,08:01,08:00,1,On_Time
E0094,F,43,ICT_PROJECT,27.5,Bike,Tuesday,No,08:04,08:00,4,On_Time
E0068,M,43,ADMIN,14.3,Bike,Tuesday,No,07:49,08:00,-10,On_Time
E0194,F,43,PJOP_SURABAYA,21.0,Walking,Thursday,No,08:14,08:00,14,Late
E0180,F,39,RND_CENTER,2.0,Private_Vehicle,Tuesday,No,07:59,08:00,0,On_Time
E0134,F,23,ICT_PROJECT,26.5,Walking,Wednesday,No,08:00,08:00,0,On_Time
E0079,M,41,HR_TEAM,21.7,Walking,Tuesday,No,08:07,08:00,7,Late
E0191,M,31,RND_CENTER,9.5,Bike,Wednesday,No,08:02,08:00,2,On_Time
E0164,M,23,ICT_PROJECT,17.9,Private_Vehicle,Friday,No,08:09,08:00,9,Late
E0004,F,45,RND_CENTER,22.6,Bike,Thursday,No,08:02,08:00,2,On_Time
E0159,M,44,ICT_PROJECT,18.0,Walking,Friday,No,07:53,08:00,-6,On_Time
E0096,F,53,ICT_PROJECT,26.3,Bike,Tuesday,No,08:03,08:00,3,On_Time
E0124,F,22,ADMIN,10.9,Walking,Tuesday,No,07:48,08:00,-11,On_Time
E0058,M,39,RND_CENTER,23.6,Public_Transport,Tuesday,No,08:01,08:00,1,On_Time
E0092,F,51,RND_CENTER,27.5,Public_Transport,Friday,No,07:59,08:00,0,On_Time
E0059,M,45,ADMIN,12.6,Public_Transport,Wednesday,No,07:57,08:00,-2,On_Time
E0130,M,39,RND_CENTER,28.9,Public_Transport,Monday,No,07:58,08:00,-1,On_Time
E0115,M,37,PJOP_SURABAYA,24.1,Private_Vehicle,Tuesday,No,07:41,08:00,-18,On_Time
E0059,F,33,ADMIN,29.4,Walking,Friday,No,07:54,08:00,-5,On_Time
E0072,M,34,ADMIN,27.3,Private_Vehicle,Friday,No,08:00,08:00,0,On_Time
E0078,M,35,ICT_PROJECT,8.1,Bike,Thursday,No,08:01,08:00,1,On_Time
E0026,M,42,ADMIN,6.7,Public_Transport,Thursday,No,07:49,08:00,-10,On_Time
E0022,F,34,ADMIN,16.7,Private_Vehicle,Friday,No,08:12,08:00,12,Late
E0125,F,22,RND_CENTER,13.5,Public_Transport,Thursday,No,07:51,08:00,-8,On_Time
E0200,M,51,ADMIN,8.3,Bike,Friday,No,08:09,08:00,9,Late
E0070,F,33,PJOP_SURABAYA,15.7,Walking,Wednesday,No,08:04,08:00,4,On_Time
E0068,M,43,PJOP_SURABAYA,20.7,Walking,Thursday,No,07:53,08:00,-6,On_Time
E0029,M,53,ADMIN,10.3,Bike,Thursday,No,08:17,08:00,17,Late
E0042,M,26,HR_TEAM,20.5,Public_Transport,Thursday,No,07:48,08:00,-11,On_Time
E0088,M,34,ADMIN,23.1,Private_Vehicle,Wednesday,No,08:09,08:00,9,Late
E0129,F,42,RND_CENTER,14.7,Walking,Friday,No,08:10,08:00,10,Late
E0054,M,42,ICT_PROJECT,6.6,Bike,Tuesday,No,07:53,08:00,-6,On_Time
E0041,M,42,RND_CENTER,29.5,Bike,Wednesday,No,08:13,08:00,13,Late
E0059,F,52,PJOP_SURABAYA,11.8,Walking,Wednesday,No,07:57,08:00,-2,On_Time
E0187,F,42,HR_TEAM,9.9,Bike,Thursday,No,08:02,08:00,2,On_Time
E0002,F,25,HR_TEAM,11.3,Private_Vehicle,Thursday,No,08:02,08:00,2,On_Time
E0197,F,23,ICT_PROJECT,7.0,Walking,Wednesday,No,07:58,08:00,-1,On_Time
E0096,M,42,HR_TEAM,23.9,Walking,Friday,No,08:08,08:00,8,Late
E0144,M,35,RND_CENTER,15.6,Walking,Monday,No,08:07,08:00,7,Late
E0020,M,32,PJOP_SURABAYA,22.0,Bike,Monday,No,07:42,08:00,-17,On_Time
E0200,F,53,ICT_PROJECT,9.1,Bike,Monday,No,08:13,08:00,13,Late
E0026,M,43,PJOP_SURABAYA,16.6,Bike,Wednesday,No,07:43,08:00,-16,On_Time
E0029,F,30,ADMIN,10.4,Bike,Tuesday,No,08:10,08:00,10,Late
E0039,F,34,RND_CENTER,3.6,Private_Vehicle,Wednesday,No,08:11,08:00,11,Late
E0147,F,55,PJOP_SURABAYA,21.0,Private_Vehicle,Monday,No,07:49,08:00,-10,On_Time
E0180,F,45,HR_TEAM,22.7,Private_Vehicle,Tuesday,No,07:55,08:00,-4,On_Time
E0083,F,36,HR_TEAM,11.5,Private_Vehicle,Wednesday,No,07:48,08:00,-11,On_Time
E0066,M,30,ADMIN,19.6,Bike,Thursday,No,07:57,08:00,-2,On_Time
E0125,M,55,ADMIN,27.5,Walking,Monday,No,07:56,08:00,-3,On_Time
E0145,F,24,RND_CENTER,26.3,Walking,Friday,No,08:07,08:00,7,Late
E0126,F,43,ADMIN,22.3,Public_Transport,Friday,No,08:13,08:00,13,Late
E0200,M,32,RND_CENTER,25.5,Public_Transport,Friday,No,08:13,08:00,13,Late
E0120,M,26,HR_TEAM,24.7,Bike,Thursday,No,07:54,08:00,-5,On_Time
E0190,M,43,ADMIN,6.3,Walking,Thursday,No,07:57,08:00,-2,On_Time
E0136,F,23,HR_TEAM,17.7,Public_Transport,Friday,No,07:43,08:00,-16,On_Time
E0100,M,22,ICT_PROJECT,10.3,Private_Vehicle,Wednesday,No,07:51,08:00,-8,On_Time
E0058,F,51,ICT_PROJECT,23.3,Walking,Friday,No,08:09,08:00,9,Late
E0040,M,31,ICT_PROJECT,9.9,Public_Transport,Monday,No,08:16,08:00,16,Late
E0137,M,30,RND_CENTER,11.1,Public_Transport,Wednesday,No,07:47,08:00,-12,On_Time
E0081,M,35,ICT_PROJECT,9.8,Bike,Wednesday,No,07:54,08:00,-5,On_Time
E0060,M,44,ADMIN,5.0,Bike,Monday,No,07:59,08:00,0,On_Time
E0097,M,50,ICT_PROJECT,12.0,Bike,Thursday,No,08:02,08:00,2,On_Time
E0103,M,35,HR_TEAM,18.1,Public_Transport,Monday,No,07:51,08:00,-8,On_Time
E0045,M,32,ICT_PROJECT,4.5,Bike,Friday,No,08:04,08:00,4,On_Time
E0092,F,48,ICT_PROJECT,7.1,Public_Transport,Friday,No,07:55,08:00,-4,On_Time
E0093,F,38,RND_CENTER,4.2,Bike,Monday,No,07:59,08:00,0,On_Time
E0002,F,48,HR_TEAM,28.9,Public_Transport,Wednesday,No,08:05,08:00,5,On_Time
E0093,F,26,HR_TEAM,28.4,Walking,Tuesday,No,08:00,08:00,0,On_Time
E0180,M,46,HR_TEAM,1.5,Walking,Wednesday,No,07:55,08:00,-4,On_Time
E0012,M,37,ICT_PROJECT,17.4,Private_Vehicle,Friday,No,07:58,08:00,-1,On_Time
E0040,M,52,ADMIN,2.8,Private_Vehicle,Wednesday,No,07:59,08:00,0,On_Time
E0096,F,32,HR_TEAM,6.0,Private_Vehicle,Tuesday,No,07:56,08:00,-3,On_Time
E0094,M,32,ADMIN,15.4,Walking,Thursday,No,07:57,08:00,-2,On_Time
E0161,F,38,RND_CENTER,10.3,Public_Transport,Wednesday,No,08:15,08:00,15,Late
E0008,F,24,ICT_PROJECT,27.5,Public_Transport,Friday,No,08:05,08:00,5,On_Time
E0097,M,32,ADMIN,1.4,Private_Vehicle,Monday,No,07:57,08:00,-2,On_Time
E0108,M,29,HR_TEAM,14.5,Bike,Friday,No,08:06,08:00,6,Late
E0113,M,22,PJOP_SURABAYA,14.8,Walking,Tuesday,No,07:56,08:00,-3,On_Time
E0083,F,28,HR_TEAM,15.3,Private_Vehicle,Tuesday,No,08:11,08:00,11,Late
E0057,M,31,ICT_PROJECT,20.1,Public_Transport,Thursday,No,08:03,08:00,3,On_Time
E0073,M,37,ICT_PROJECT,8.3,Walking,Wednesday,No,07:58,08:00,-1,On_Time
E0182,F,55,RND_CENTER,17.7,Walking,Tuesday,No,08:04,08:00,4,On_Time
E0084,F,45,ICT_PROJECT,17.8,Public_Transport,Thursday,No,07:44,08:00,-15,On_Time
E0162,M,34,ICT_PROJECT,1.4,Public_Transport,Tuesday,No,07:48,08:00,-11,On_Time
E0042,F,42,ADMIN,17.6,Bike,Wednesday,No,07:48,08:00,-11,On_Time
E0049,F,50,ICT_PROJECT,14.1,Walking,Friday,No,08:01,08:00,1,On_Time
E0113,M,39,RND_CENTER,27.8,Walking,Tuesday,No,08:17,08:00,17,Late
E0066,F,53,RND_CENTER,14.2,Public_Transport,Wednesday,No,08:22,08:00,22,Late
E0196,F,26,PJOP_SURABAYA,13.4,Public_Transport,Friday,No,08:06,08:00,6,Late
E0033,M,36,HR_TEAM,25.1,Public_Transport,Friday,No,08:05,08:00,5,On_Time
E0183,F,30,PJOP_SURABAYA,9.9,Bike,Friday,No,07:41,08:00,-18,On_Time
E0022,M,47,RND_CENTER,6.7,Private_Vehicle,Monday,No,07:54,08:00,-5,On_Time
E0051,F,55,RND_CENTER,23.6,Public_Transport,Friday,No,07:52,08:00,-7,On_Time
E0093,M,55,ICT_PROJECT,11.9,Public_Transport,Tuesday,No,07:53,08:00,-6,On_Time
E0163,M,31,RND_CENTER,28.3,Bike,Tuesday,No,07:58,08:00,-1,On_Time
E0072,M,47,PJOP_SURABAYA,12.3,Bike,Thursday,No,07:55,08:00,-4,On_Time
E0120,F,30,PJOP_SURABAYA,1.0,Walking,Friday,No,07:40,08:00,-19,On_Time
E0172,F,35,RND_CENTER,18.2,Public_Transport,Monday,No,08:07,08:00,7,Late
E0194,F,30,ICT_PROJECT,14.9,Private_Vehicle,Tuesday,No,07:49,08:00,-10,On_Time
E0101,M,48,HR_TEAM,18.2,Private_Vehicle,Wednesday,No,08:02,08:00,2,On_Time
E0019,M,39,ICT_PROJECT,26.9,Public_Transport,Friday,No,08:20,08:00,20,Late
E0173,M,35,HR_TEAM,5.1,Walking,Wednesday,No,07:50,08:00,-9,On_Time
E0003,M,55,PJOP_SURABAYA,16.2,Bike,Tuesday,No,07:34,08:00,-25,On_Time
E0170,F,41,ADMIN,16.7,Bike,Tuesday,No,07:57,08:00,-2,On_Time
E0019,F,39,ADMIN,12.1,Walking,Monday,No,08:11,08:00,11,Late
E0161,F,49,RND_CENTER,5.9,Bike,Wednesday,No,08:19,08:00,19,Late
E0058,M,27,RND_CENTER,28.8,Walking,Tuesday,No,07:47,08:00,-12,On_Time
E0171,F,49,HR_TEAM,2.6,Public_Transport,Wednesday,No,08:04,08:00,4,On_Time
E0186,F,38,RND_CENTER,10.5,Walking,Wednesday,No,07:55,08:00,-4,On_Time
E0022,M,28,HR_TEAM,8.0,Bike,Tuesday,No,07:58,08:00,-1,On_Time
E0152,F,39,ADMIN,29.9,Bike,Friday,No,08:26,08:00,26,Late
E0156,F,55,HR_TEAM,2.2,Public_Transport,Friday,No,07:44,08:00,-15,On_Time
E0165,M,28,ADMIN,29.0,Private_Vehicle,Wednesday,No,08:02,08:00,2,On_Time
E0149,F,47,ADMIN,11.1,Bike,Thursday,No,08:04,08:00,4,On_Time
E0147,M,47,HR_TEAM,20.4,Public_Transport,Tuesday,No,08:10,08:00,10,Late
E0146,M,23,PJOP_SURABAYA,3.9,Bike,Monday,No,08:00,08:00,0,On_Time
E0187,F,38,PJOP_SURABAYA,24.7,Walking,Wednesday,No,08:03,08:00,3,On_Time
E0064,F,50,ADMIN,10.4,Walking,Tuesday,No,07:56,08:00,-3,On_Time
E0054,F,47,PJOP_SURABAYA,23.6,Private_Vehicle,Thursday,No,08:02,08:00,2,On_Time
E0023,F,44,RND_CENTER,16.6,Private_Vehicle,Wednesday,No,07:56,08:00,-3,On_Time
E0079,M,27,HR_TEAM,10.1,Bike,Tuesday,No,08:06,08:00,6,Late
E0194,F,34,PJOP_SURABAYA,25.8,Bike,Wednesday,No,07:56,08:00,-3,On_Time
E0087,F,45,ICT_PROJECT,28.8,Walking,Monday,No,08:03,08:00,3,On_Time
E0029,M,41,RND_CENTER,21.3,Walking,Friday,No,07:59,08:00,0,On_Time
E0138,M,47,RND_CENTER,21.2,Private_Vehicle,Monday,No,08:11,08:00,11,Late
E0024,F,38,ICT_PROJECT,21.8,Walking,Thursday,No,07:59,08:00,0,On_Time
E0035,F,28,PJOP_SURABAYA,18.8,Public_Transport,Wednesday,No,07:42,08:00,-17,On_Time
E0058,F,24,ICT_PROJECT,16.9,Walking,Monday,No,08:12,08:00,12,Late
E0127,M,36,ICT_PROJECT,26.4,Bike,Tuesday,No,07:50,08:00,-9,On_Time
E0038,M,40,ICT_PROJECT,29.0,Bike,Thursday,No,07:53,08:00,-6,On_Time
E0107,M,48,ICT_PROJECT,25.6,Bike,Friday,No,07:54,08:00,-5,On_Time
E0100,F,45,PJOP_SURABAYA,13.5,Walking,Tuesday,No,08:13,08:00,13,Late
E0082,F,26,ICT_PROJECT,10.3,Private_Vehicle,Friday,No,07:38,08:00,-21,On_Time
E0149,M,28,RND_CENTER,21.5,Walking,Monday,No,08:31,08:00,31,Late
E0155,M,44,RND_CENTER,24.8,Private_Vehicle,Thursday,No,08:10,08:00,10,Late
E0069,M,51,RND_CENTER,13.7,Bike,Monday,No,08:02,08:00,2,On_Time
E0044,M,50,RND_CENTER,19.9,Walking,Thursday,No,07:59,08:00,0,On_Time
E0181,M,26,PJOP_SURABAYA,2.9,Walking,Friday,No,08:02,08:00,2,On_Time
E0065,M,53,HR_TEAM,21.4,Private_Vehicle,Thursday,No,08:05,08:00,5,On_Time
E0056,F,41,RND_CENTER,21.2,Walking,Wednesday,No,08:06,08:00,6,Late
E0060,F,31,RND_CENTER,29.4,Walking,Monday,No,08:05,08:00,5,On_Time
E0157,M,44,RND_CENTER,4.5,Public_Transport,Friday,No,08:00,08:00,0,On_Time
E0017,F,32,ICT_PROJECT,8.2,Private_Vehicle,Tuesday,No,07:58,08:00,-1,On_Time
E0008,F,29,PJOP_SURABAYA,3.6,Bike,Friday,No,07:58,08:00,-1,On_Time
E0180,F,48,HR_TEAM,21.2,Private_Vehicle,Wednesday,No,07:58,08:00,-1,On_Time
E0047,M,41,PJOP_SURABAYA,6.1,Bike,Wednesday,No,08:11,08:00,11,Late
E0128,M,33,PJOP_SURABAYA,12.6,Private_Vehicle,Wednesday,No,08:05,08:00,5,On_Time
E0166,M,43,HR_TEAM,22.8,Walking,Monday,No,07:30,08:00,-29,On_Time
E0156,M,25,PJOP_SURABAYA,3.8,Public_Transport,Friday,No,08:06,08:00,6,Late
E0004,M,42,HR_TEAM,9.9,Walking,Monday,No,08:01,08:00,1,On_Time
E0045,M,53,ICT_PROJECT,16.5,Walking,Monday,No,07:59,08:00,0,On_Time
E0175,M,45,RND_CENTER,6.1,Bike,Tuesday,No,07:56,08:00,-3,On_Time
E0130,M,50,ADMIN,19.0,Public_Transport,Wednesday,No,08:11,08:00,11,Late
E0075,M,44,ICT_PROJECT,18.1,Private_Vehicle,Monday,No,08:09,08:00,9,Late
E0128,M,31,RND_CENTER,27.7,Bike,Friday,No,07:52,08:00,-7,On_Time
E0100,F,29,RND_CENTER,2.9,Private_Vehicle,Wednesday,No,08:04,08:00,4,On_Time
E0037,M,53,ICT_PROJECT,24.0,Public_Transport,Wednesday,No,07:50,08:00,-9,On_Time
E0016,F,28,RND_CENTER,3.6,Walking,Friday,No,07:46,08:00,-13,On_Time
E0145,F,34,PJOP_SURABAYA,10.3,Bike,Tuesday,No,07:53,08:00,-6,On_Time
E0075,F,47,HR_TEAM,11.9,Bike,Monday,No,08:08,08:00,8,Late
E0126,M,42,RND_CENTER,15.0,Bike,Wednesday,No,08:09,08:00,9,Late
E0128,F,25,RND_CENTER,25.1,Private_Vehicle,Monday,No,08:05,08:00,5,On_Time
E0079,M,42,ADMIN,16.5,Public_Transport,Wednesday,No,08:07,08:00,7,Late
E0099,M,44,RND_CENTER,2.5,Bike,Friday,No,08:05,08:00,5,On_Time
E0135,M,54,PJOP_SURABAYA,20.8,Public_Transport,Tuesday,No,07:53,08:00,-6,On_Time
E0026,F,33,ICT_PROJECT,21.7,Public_Transport,Tuesday,No,08:04,08:00,4,On_Time
E0127,M,22,ADMIN,27.7,Private_Vehicle,Monday,No,08:08,08:00,8,Late
E0075,M,37,PJOP_SURABAYA,29.5,Bike,Tuesday,No,08:07,08:00,7,Late
E0096,F,24,ICT_PROJECT,5.1,Private_Vehicle,Friday,No,08:11,08:00,11,Late
E0172,F,49,RND_CENTER,21.6,Walking,Tuesday,No,08:07,08:00,7,Late
E0168,F,48,ADMIN,13.1,Bike,Thursday,No,08:03,08:00,3,On_Time
E0072,M,53,PJOP_SURABAYA,18.4,Bike,Monday,No,08:10,08:00,10,Late
E0179,F,30,ICT_PROJECT,3.0,Public_Transport,Monday,No,07:59,08:00,0,On_Time
E0041,F,26,ICT_PROJECT,16.6,Private_Vehicle,Wednesday,No,07:51,08:00,-8,On_Time
E0175,F,40,RND_CENTER,9.3,Walking,Monday,No,07:58,08:00,-1,On_Time
E0195,M,47,ICT_PROJECT,28.6,Bike,Tuesday,No,07:52,08:00,-7,On_Time
