ID,발생일시,사고인지 시간,날씨,기온,습도,공사종류,연면적,층 정보,인적사고,물적사고,공종,사고객체,작업프로세스,장소,부위,사고원인,재발방지대책 및 향후조치계획
TRAIN_08139,2022-08-24 오전 10:00,정규작업 -,맑음,23℃,68%,건축 / 건축물 / 교육연구시설,"13,947㎡","지상 4층, 지하 0층","절단, 베임",없음,건축 > 철근콘크리트공사,건설자재 > 데크플레이트,형틀 및 목공,교육연구시설 / 내부,데크플레이트 / 바닥,데크 슬라브 보 철근 배근 중 데크 끝면에 손가락을 베임,현장 안전 교육과 산재 처리 및 안전 관리의 철저함.
TRAIN_08140,2022-08-24 오전 09:35,정규작업 -,흐림,24℃,90%,건축 / 건축물 / 공동주택,"151,768.64㎡","지상 27층, 지하 2층",떨어짐(10미터 이상),없음,건축 > 가설공사,가시설 > 특수거푸집(갱폼 등),해체작업,공동주택 / 외부,특수거푸집(갱폼 등) / 고소,갱폼 하부케이지 해체 작업 중 작업자의 부주의로 인한 떨어짐 사고,작업 중 일어나는 불가피한 상황을 최대한 예방하여 안전관리를 강화하는 재발 방지 대책과 향후 조치 계획.
TRAIN_08141,2022-08-24 오전 09:10,정규작업 -,맑음,22℃,60%,건축 / 건축물 / 운동시설,"9,315㎡","지상 5층, 지하 1층",끼임,없음,토목 > 철근콘크리트공사,기타 > 기타,운반작업,운동시설 / 인접주변,기타 / 하부(아래),재해자 김**씨가 당 현장 지하 1층 데크 철근배근을 위해 철근을 매고 이동중 데크에 발이 끼어 넘어지면서 왼쪽 허벅지 및 장딴지 근육파열됨,산업재해 재발 방지를 위한 계획 수립 및 시설 보완과 건설사업관리자 및 시공사를 통한 공사안전 철저 및 산재처리 통보.
TRAIN_08142,2022-08-24 오전 09:00,정규작업 -,맑음,24℃,80%,토목 / 기타 / 부지조성,-,-,질병,없음,토목 > 토공사,질병 > 질병,기타,부지조성 / 외부,질병 / 기져질환,"가슴이 답답하고, 숨이 안쉬어지고, 헛구역질이나고 구토증상을 보임, 119구급대 후송중 심정지 옴",작업전 고령근로자 60세 이상 혈압계 측정 및 TBM(아침체조) 실시.
TRAIN_08143,2022-08-24 오전 07:00,정규작업 -,흐림,206℃,76%,건축 / 건축물 / 운동시설,"16,723㎡","지상 3층, 지하 1층",떨어짐(2미터 미만),없음,건축 > 해체 및 철거공사,가시설 > 작업발판,준비작업,운동시설 / 내부,작업발판 / 하부(아래),작업 부주의,특별안전교육 실시와 안전점검을 통한 재발 방지 대책.
TRAIN_08144,2022-08-23 오후 05:00,기타 -,강우,28℃,90%,건축 / 건축물 / 문화 및 집회시설,"51,652㎡","지상 5층, 지하 2층",끼임,없음,건축 > 철근콘크리트공사,건설기계 > 콘크리트펌프,타설작업,문화 및 집회시설 / 외부,콘크리트펌프 / 이송관,"펌프카운전원 조작실수, 이송관과 비계 지지대 사이 작업자 손가락 끼임",안전교육 실시 등 3E대책 확행과 피재자 산재처리 및 유사사고 재발 방지 대책 수립.
TRAIN_08145,2022-08-23 오후 04:38,정규작업 -,흐림,27℃,30%,토목 / 상하수도 / 상수도,-,-,"절단, 베임",없음,토목 > 말뚝공사,부재 > 기성말뚝,정리작업,상수도 / 외부,기성말뚝 / 옆,재해자가 PHC파일 절단작업하던중 작업자세의 불안정으로 연마기 날이 바지단에 걸려 발생,작업변경내용에 대한 교육 강화와 동일공종에 대한 작업자 교육 강화 및 숙련된 기능공 투입 관리감독.
TRAIN_08146,2022-08-23 오후 04:30,정규작업 -,강우,26℃,85%,건축 / 건축물 / 동물 및 식물 관련시설,"1,003.80㎡","지상 2층, 지하 1층",떨어짐(2미터 미만),없음,건축 > 가설공사,가시설 > 비계,해체작업,동물 및 식물 관련시설 / 폐수처리동 지하,비계 / 고소,해체 작업 시 안전벨트착용 하였으나 안전난간대에  후크 미장착하여 해체작업 중 추락,근로자 안전교육 시행과 고소 작업 시 안전벨트 체결 후 정착 관리 감독 철저를 통한 동종재해 재발 방지 대책.
TRAIN_08147,2022-08-23 오후 03:50,정규작업 -,흐림,30℃,60%,건축 / 건축물 / 공동주택,"314,303㎡","지상 29층, 지하 3층",끼임,없음,토목 > 토공사,건설자재 > 와이어로프,인양작업,공동주택 / 외부,와이어로프 / 옆,인양줄걸이 와이어로프에 손가락 끼임,양중작업 완료 후 후속 작업 실시를 위한 교육 및 관리감독.
TRAIN_08148,2022-08-23 오후 03:00,정규작업 -,맑음,32℃,60%,건축 / 건축물 / 공동주택,"78,221.12㎡","지상 39층, 지하 4층",기타,없음,건축 > 가설공사,가시설 > 강관동바리,설치작업,공동주택 / 내부,강관동바리 / 바닥,작업자 부주의로 인한 사고,현장 TBM 시 안전교육 실시를 통한 재발 방지 대책 및 향후 조치 계획.
TRAIN_08149,2022-08-23 오후 02:45,정규작업 -,강우,24℃,92%,건축 / 건축물 / 공장,"505,565㎡","지상 7층, 지하 1층",끼임,없음,전기설비 > 전기설비공사,건설자재 > 자재,운반작업,공장 / 내부,자재 / 옆,2인1조로 TRAY 해체작업중 신호불일치로 인해 TRAY가 기울어지며 좌측 손목에 염좌 발생.,2인1조 작업 시 신호체계를 확립하여 작업이행.
TRAIN_08150,2022-08-23 오후 02:30,정규작업 -,흐림,24℃,0%,토목 / 교량 / 도로교량,-,-,끼임,없음,토목 > 말뚝공사,건설자재 > 자재,설치작업,도로교량 / 외부,자재 / 바닥,장갑에 묻은 흙을 씻어내려 하다가 강관파일이 갑작스럽게 삽입되는 순간을 인지하지 못함,툴박스 미팅 시 안전교육 강화와 정기적인 현장 점검 실시를 통한 재발 방지 대책 및 향후 조치 계획으로 정기적인 현장 안전점검 실시.
TRAIN_08151,2022-08-23 오후 02:30,정규작업 -,흐림,22℃,87%,건축 / 건축물 / 자동차 관련시설,132㎡,"지상 1층, 지하 0층",없음,없음,건축 > 도장공사,기타 > 기타,청소작업,자동차 관련시설 / 천정,기타 / 상부(위),천정 페인트 헤라 작업 간 페인트 부스러기가 안구로 침투하여 통증이 유발됨,천정 작업 및 기타 이물질 청소 작업 간 보호경 착용 준수와 안전 관리비를 이용한 작업 계획서 제출 지시.
TRAIN_08152,2022-08-23 오후 02:10,정규작업 -,흐림,27℃,60%,건축 / 건축물 / 공동주택,"215,259.30㎡","지상 29층, 지하 4층",질병,없음,토목 > 토공사,질병 > 질병,굴착작업,공동주택 / 공사현장 내,질병 / 뇌출혈,작업자에게 있던 고혈압 질병으로 인해 작업 중 증상 발생,작업자들의 지속적인 상태 확인 및 신속한 대응 지시.
TRAIN_08153,2022-08-23 오후 02:00,정규작업 -,맑음,30℃,30%,건축 / 건축물 / 노유자시설,"1,632.53㎡","지상 2층, 지하 1층",넘어짐(물체에 걸림),없음,건축 > 철근콘크리트공사,가시설 > 거푸집,정리작업,노유자시설 / 내부,거푸집 / 바닥,"골조업체인 부민건설(주) 소속근로자 강**씨가 2022년 08월 23일(목) 오후2시 30분경 창원시립복지원 이전신축 건축공사 현장 2층 여자 수면실에서 벽체 거푸집 작업중 2단 거푸집을 설치할려고 거푸집을 들고 이동 중 바닥에 놓여 있는 자재 거푸집에 걸려 넘어짐 사고로 가슴부위의 부딪침과 얼굴, 손목, 무릎에 찰과상을 당한 사고임.",자재 정리 철저 및 안전 교육 실시.
TRAIN_08154,2022-08-23 오후 01:20,정규작업 -,맑음,27℃,70%,건축 / 건축물 / 업무시설,"63,325.01㎡","지상 12층, 지하 5층",떨어짐(2미터 이상 ~ 3미터 미만),없음,건축 > 철근콘크리트공사,가시설 > 비계,설치작업,업무시설 / 내부,비계 / 지하,동바리 설치작업 중 안전고리를 걸려던 찰나 발이 미끄러지면서 3m높이에서 바닥으로 추락,"시스템 동바리 상부에 안전발판 설치와 양끝단 고정조치 상부에 생명줄 설치, 추가 사고 발생 예방교육 실시 및 안전 장치 추가 계획."
TRAIN_08155,2022-08-23 오전 11:30,정규작업 -,맑음,30℃,62%,건축 / 건축물 / 공동주택,"55,958㎡","지상 37층, 지하 4층",부딪힘,없음,토목 > 가설공사,가시설 > 흙막이가시설,해체작업,공동주택 / 내부,흙막이가시설 / 바닥,어스앵커의 강선을 제거하기 위해 무리하게 작업을 진행하다 드릴 반반력에 의한 부딪힘 사고가 발생함,"건설근로자에게 사고사례 전파, 재발방지 교육 실시, 위험 공종에 대한 위험성 평가 및 현장 안전점검 실시."
TRAIN_08156,2022-08-23 오전 10:00,정규작업 -,맑음,26℃,65%,건축 / 건축물 / 공동주택,"60,439.43㎡","지상 18층, 지하 1층",끼임,없음,건축 > 타일 및 돌공사,건설자재 > 자재,운반작업,공동주택 / 내부,자재 / 하부(아래),타일 자재를 손수레 이용하여 운반작업 중 부주의로 자재 사이에 손가락 끼임 발생,작업전 안전교육 실시를 통한 재발 방지 대책 및 향후 조치 계획.
TRAIN_08157,2022-08-23 오전 10:00,작업 전 -,흐림,235℃,60%,건축 / 건축물 / 창고시설,"70,464.01㎡","지상 5층, 지하 3층",기타,없음,건축 > 철근콘크리트공사,기타 > 기타,기타,창고시설 / 내부,기타 / 바닥,(  김**씨 )가  ( 고소작업대 승강 )하던 중 ( 갑자기 무릎)에 ( 통증),작업 전 스트레칭 철저.
TRAIN_08158,2022-08-23 오전 10:00,정규작업 -,흐림,28℃,70%,건축 / 건축물 / 근린생활시설,"23,375㎡","지상 19층, 지하 4층",넘어짐(미끄러짐),없음,건축 > 철근콘크리트공사,가시설 > 거푸집,정리작업,근린생활시설 / 내부,거푸집 / 바닥,전날 우천으로 인한 바닥에 물기 및 갱폼 박리제의 잔제물 등으로 바닥이 미끌거림,작업 전 주변 정리와 잔업 전 사전 점검 및 관리 감독 철저.
TRAIN_08159,2022-08-23 오전 09:50,정규작업 -,맑음,28℃,50%,건축 / 건축물 / 문화 및 집회시설,"7,000㎡","지상 2층, 지하 2층",끼임,없음,건축 > 철근콘크리트공사,가시설 > 거푸집,연결작업,문화 및 집회시설 / 외부,거푸집 / 하부(아래),형틀목공 벽체 거푸집 작업 중 거푸집 사이 손가락 끼임,작업 전 교윧 및 안전교육 철저.
TRAIN_08160,2022-08-23 오전 09:30,정규작업 -,맑음,26℃,10%,건축 / 건축물 / 교육연구시설,711.58㎡,"지상 2층, 지하 0층",넘어짐(미끄러짐),없음,건축 > 철근콘크리트공사,기타 > 기타,이동,교육연구시설 / 외부,기타 / 바닥,8월 23일 철근배근작업 후 우천으로 미끄러워진 돌을 밟고 미끄러져 재해발생,개인별 안전수칙 준수 지시 및 감독과 우천 이후 안전과 관련된 시급한 작업이 아닐 경우 작업 회피 조치 계획.
TRAIN_08161,2022-08-23 오전 08:50,기타 -,흐림,28℃,79%,건축 / 건축물 / 기타,663㎡,"지상 2층, 지하 0층",끼임,기타,건축 > 창호 및 유리공사,건설자재 > 창호,운반작업,기타 / 외부,창호 / 바닥,유리운반대에 유리 적재 시 한쪽반향에 편중되게 적재하여 유리 넘어짐 발생하는 것을 발견한 고소작업차운전자가 이를 방지하기 위해 버티던 중 넘어지며 찰과상,장비 운전원 및 유리공 작업방법에 대한 특별교육 실시와 사고사례 전파 및 안전시설물 일괄 점검 실시.
TRAIN_08162,2022-08-22 오후 02:55,정규작업 -,맑음,31℃,70%,건축 / 건축물 / 단독주택,374.44㎡,"지상 4층, 지하 0층",떨어짐(분류불능),없음,건축 > 미장공사,가시설 > 작업발판,마감작업,단독주택 / 외부,작업발판 / 상부(위),안전과 관련하여 주의 및 당부하였으나 작업자의 과실로 추락함,시스템 비계 점검과 작업자 안전교육의 철저함을 통한 추가적인 사고 방지 계획.
TRAIN_08163,2022-08-22 오후 02:38,정규작업 -,맑음,30℃,61%,건축 / 건축물 / 공동주택,"148,793㎡","지상 28층, 지하 2층",찔림,없음,건축 > 철근콘크리트공사,건설자재 > 철근,연결작업,공동주택 / 외부,철근 / 상부(위),철근 이동중 작업자 부주의로 인해 넘어짐,근로자 작업방식 교육과 벽체 다웰바 역U자형 철근 가공을 통한 찔림사고 원천 차단.
TRAIN_08164,2022-08-22 오후 02:30,정규작업 -,맑음,28℃,30%,토목 / 상하수도 / 하수도,-,-,부딪힘,없음,토목 > 관공사,건설자재 > 자재,굴착작업,하수도 / 내부,자재 / 옆,가설 흙막이 판넬 설치 중 가설 흙막이 판넬이 잘 들어가지 않아 맨홀 주변 하부를 인력굴착 하던 도중 좌측 벽면 토사가 무너지면서 가설 흙막이 판넬 옆쪽 틈새로 토사가 밀려 넘어져 맨홀에 오른쪽 어깨가 부딪히며 발생,안전교육 철저와 감리단에 안전관리 철저 지시 공문 발송 예정.
TRAIN_08165,2022-08-22 오후 01:10,정규작업 -,흐림,28℃,60%,건축 / 건축물 / 근린생활시설,917.01㎡,"지상 3층, 지하 0층",떨어짐(3미터 이상 ~ 5미터 미만),기타,건축 > 철골공사,기타 > 기타,설치작업,근린생활시설 / 내부,기타 / 상부(위),작업자 단순과실 및 비계미설치,비계설치 및 안전교육 철저에 대한 재발 방지 대책과 향후 조치 계획.
TRAIN_08166,2022-08-22 오후 01:05,정규작업 -,맑음,31℃,54%,건축 / 건축물 / 근린생활시설,"3,437.22㎡","지상 6층, 지하 1층",끼임,없음,건축 > 철근콘크리트공사,기타 > 기타,청소작업,근린생활시설 / 내부,기타 / 3층 바닥,자재정리 중 자재 일부에  손끼임,근로자 작업전 안전교육과 공사현장 안전관리 철저.
TRAIN_08167,2022-08-22 오후 12:51,기타 -,맑음,24℃,10%,건축 / 건축물 / 업무시설,"4,058.18㎡","지상 14층, 지하 1층",떨어짐(5미터 이상 ~ 10미터 미만),없음,기계설비 > 기계설비공사,건설공구 > 사다리,준비작업,업무시설 / 지상1층,사다리 / 외벽 5.8m,작업대가 아닌 사다리에서 작업을 진행하여 추락사고가 발생함,"작업방법 변경에 따른 관리 감독 철저와 안전 교육 실시, 향후 사고 발생 방지를 위한 안전 조치 지시."
TRAIN_08168,2022-08-22 오전 11:20,정규작업 -,맑음,25℃,90%,건축 / 건축물 / 공장,"982,000㎡","지상 13층, 지하 2층",기타,없음,기계설비 > 기계설비공사,부재 > 배관,설비작업,공장 / 내부,배관 / 하부(아래),CR 6F 하부 바닥에 설치된 PE배관 사이를 지나가다 배관과 배관 사이에 우측 발이 끼어 골절,"시설 보양, 작업자 교육, 시설 통제를 통한 재발 방지 대책 및 향후 조치 계획."
TRAIN_08169,2022-08-22 오전 11:08,정규작업 -,강우,31℃,77%,건축 / 건축물 / 공동주택,"253,798.56㎡","지상 6층, 지하 49층",기타,없음,건축 > 철근콘크리트공사,가시설 > 거푸집,조립작업,공동주택 / 내부,거푸집 / 바닥,중량물 취급 작업시 불안전한 자세,"개인질병유소견자 사전 파악 및 관리, 중량물 취급 작업에 대한 올바른 자세 교육 및 실습, 작업 시작 전 충분한 스트레칭 실시."
TRAIN_08170,2022-08-22 오전 10:40,정규작업 -,맑음,26℃,90%,건축 / 건축물 / 운수시설,"229,571.23㎡","지상 49층, 지하 7층",끼임,없음,건축 > 철골공사,건설자재 > 데크플레이트,이동,운수시설 / 내부,데크플레이트 / 상부(위),양중물 받침대를 2개 이상 사용하지 않고 중심부에 받침대 1개를 사용하여 편심 발생,중량물 및 자재 하역운반 시 표준 적재 방법에 대한 전 근로자 특별안전보건교육 실시와 양중 작업 전 하역 지점 받침대 2개소 이상 설치 완료 확인 후 작업 실시.
